source,log_type,level,message,timestamp,file_path,parsed_at,raw_content,user_id
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.844ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:32:45.399Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.844ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:32:45.399Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.749ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:33:15.473Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.749ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:33:15.473Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.979ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:33:45.558Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.979ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:33:45.558Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.653ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:34:15.633Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.653ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:34:15.633Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""2.418ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:34:45.706Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""2.418ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:34:45.706Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.959ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:35:15.783Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.959ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:35:15.783Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.802ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:35:45.838Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.802ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:35:45.838Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.271ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:36:15.895Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.271ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:36:15.895Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""1.906ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:36:45.962Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""1.906ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:36:45.962Z""}"
node,requests,info,"{""endpoint"": ""/"", ""ip"": ""::1"", ""level"": ""ACCESS"", ""method"": ""GET"", ""response_time"": ""3.636ms"", ""status_code"": 200, ""user_id"": ""user_id Not Found""}",2025-07-01T12:37:16.050Z,C:\Code\LogSystem\node_logs\requestsLogs\requests-2025-07-01.log,2025-07-01T19:34:36.706223,"{""level"":""info"",""message"":{""endpoint"":""/"",""ip"":""::1"",""level"":""ACCESS"",""method"":""GET"",""response_time"":""3.636ms"",""status_code"":200,""user_id"":""user_id Not Found""},""timestamp"":""2025-07-01T12:37:16.050Z""}"
